row_num,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,region_10,region_11,region_12,region_13,region_14,region_15,region_16,region_17,region_18,region_19,region_20,region_21,region_22,region_23
0,13.373777632694035,14.172848656693695,15.770247777551418,3.266284138350536,5.730977639371886,-1.1722694580080892,12.858354772851868,12.838321790929403,11.363571470679835,7.385071915981083,13.551641979904236,9.890823757453605,10.711309212644595,14.700743958417439,3.139047589348618,21.96732367256872,13.939700005718601,6.377128244963088,13.982962205447024,9.795637439470472,8.902595844881034,19.28506625397559,18.837903310081437,14.9170419957837
1,14.097988236474645,11.841903100613338,22.042653911840823,6.854092886503867,6.361709783490118,0.016913592214331974,10.78014358717356,13.280670355743277,9.831347307299119,10.295322861782171,3.8689673340866815,9.329313024094915,10.914748214925142,16.54578172420446,3.054215361412363,18.94876204434185,14.659913408417191,3.1895171474628823,13.657121209585593,12.305134100535474,7.953748138974692,16.924651092830192,18.341204152342968,15.575852015916979
2,12.198778789824601,13.806033043486515,17.01985758831571,2.519503697806463,5.931070643574578,7.428982271107503,14.991098738514982,15.982753552654914,12.62815461238498,5.398042333118266,14.369044115345108,11.11512012084763,11.106809824740024,15.856865349209485,3.1164217365952545,17.056153052384357,14.909462099468847,5.220266572142538,11.41554996719254,8.643883934492699,5.312109488339766,21.01290571790452,18.90238366352597,14.330585116971022
3,8.622841964045207,12.511475465415444,19.41861805050951,-0.15708027622191523,6.57263615855615,-1.326460833482236,10.775355270160643,15.095169581298826,15.350660234291144,7.545991631218565,8.654317346116565,10.887673734869972,11.620770816125154,14.991288151899704,3.2967955027620146,16.402969184297838,16.077059939471276,4.565800650410202,13.415686770991021,10.776267827368486,7.254569190357155,12.755661402010016,19.637145110375588,16.071130525821218
4,13.083704297086163,8.365527725467421,17.229143002856933,4.952329711790524,5.155005835126843,0.26594834984336746,8.373171899582198,11.798342642199048,13.364415423347147,12.891805069993307,10.12197983134119,12.315885523898997,11.794129248425028,16.929023216585527,3.071276814628633,20.430024867819522,16.88006298412428,5.4869781907476405,15.149029114721246,11.213174083934167,5.514871477843308,14.959401842744436,18.392583711275922,19.525301498550483
5,7.652602467790375,15.882548005462487,16.730287156941085,0.8597351386205285,7.165593637548295,2.730783637252358,10.866224999324592,15.135715412916708,15.387107024140382,10.36881089345427,9.569526887437256,13.732818125612727,12.010575208780837,14.965170172742464,2.9997305278246733,19.618956084257206,14.199900189527083,5.2091094795924,15.077251763210212,13.627857564585241,8.520647630684797,16.940691113844235,19.50942908283857,14.952793385447208
6,9.079503513861361,13.876903760587794,16.00642625762565,-1.4916195106275651,3.307279502611137,-4.851859196573156,5.6150136821818295,12.417437003742494,15.876417018393093,11.644735287854486,7.249713479019265,8.44919813068909,10.969212688585657,15.650210550885198,3.1263811672731614,20.28064988661811,14.847151990018313,6.373173246424505,10.903273670770446,12.021077962931535,13.491633316598858,16.669364045399437,18.865981871360525,14.991444481495494
7,11.193646207369277,10.466079155249584,18.05596582916867,6.7185060827438985,3.327466484882885,-0.4480188017539257,7.909106864482684,13.116962363986675,14.20832035711025,4.55799051664046,6.433538219049373,8.776295339324088,11.574393335637323,13.444388906100544,3.144738016984741,18.34983246874203,17.33616968498463,4.08285706320695,6.687812875466349,5.323422375012711,7.413357948084749,10.164201858095087,18.353389588550424,17.23470119696428
8,6.4480030362649385,9.992264084110015,14.458714868287851,2.0225649701306696,7.808632278241461,6.071791177656857,10.833473317445696,11.531664819388684,12.917515366187121,9.629243013035104,10.77759194809883,11.596405705636682,11.465563867536492,21.885431743238517,3.130211094149575,17.455429779409297,12.840006237200177,5.435934471666916,11.689824715606248,6.746732948089194,9.894124563621608,22.72491076208658,19.16655026529061,15.687314690759461
9,12.875983650268955,12.31553463327012,10.660442377872918,6.054585351205585,-2.073264528169739,5.477196541169395,10.608994379473836,11.638004737411933,13.220981616655047,10.068012765498876,10.50539420151891,11.53398221385879,11.257036214999092,17.73704627025307,2.9851942365789843,17.844615460698858,11.965451146866126,8.21055507195872,21.329846059227688,7.559638536007105,6.190399428884292,16.47441291093007,18.928637180921367,16.71229194054405
